smiles,property,value
[*]Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC([*])=O)C4(C)C)cc3)CC3CCC2C3)cc1,Egc,4.7221
[*]Oc1ccc(C2(c3ccc(OC(=O)OC4C(C)(C)C(OC([*])=O)C4(C)C)cc3)CCC(C(C)(C)C)CC2)cc1,Egc,5.0195
[*]Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,Egc,5.136
[*]CCCCCCCCOC(=O)O[*],Egc,7.3252
[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)Cl)cc1,Egc,4.8285
[*]Oc1ccc(C(=O)c2ccc(OC(=O)OC3C(C)(C)C(OC([*])=O)C3(C)C)cc2)cc1,Egc,4.4802
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)SCCCSC([*])=O)cc2)cc1,Egc,4.8294
[*]CC1CCC(COC(=O)O[*])CC1,Egc,6.8655
[*]CC(C)(COC(=O)O[*])C(=O)OCc1ccccc1,Egc,5.7764
[*]OC1CCCCC1OC([*])=O,Egc,6.7044
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,Egc,5.1657
[*]CCCCOC(=O)OCC1CCC(COC(=O)O[*])CC1,Egc,7.0222
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,Egc,5.2076
[*]Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC([*])=O)CC3)cc2)cc1,Egc,5.1271
[*]OC(COC([*])=O)COC(C)(C)C,Egc,6.0333
[*]OC(COCCCC)COC([*])=O,Egc,6.2375
[*]OC(COCCOC)COC([*])=O,Egc,6.2142
[*]C(=O)c1ccc2nc(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,Egc,3.0508
[*]c1cccc(-c2nnc([*])n2-c2ccccc2)c1,Egc,3.947
[*]c1ccc(N2CCC(c3cccc(C4=NN([*])CC4)c3)=N2)cc1,Egc,2.8203
[*]c1ccc(-n2cc3c(n2)C(=O)c2cn([*])nc2C3=O)cc1,Egc,3.7718
[*]CCCCCCn1cc2c(n1)C(=O)c1cn([*])nc1C2=O,Egc,4.1587
[*]CCN([*])C(=O)CO,Egc,5.9405
[*]CCCCCCCCc1nnc([*])n1N,Egc,5.4011
[*]CCCCCCCCCCc1nnc([*])n1N,Egc,5.6319
[*]CCCCCCCc1nnc([*])n1N,Egc,5.5167
[*]CCCCCCc1nnc([*])n1N,Egc,5.4103
[*]CCCCCc1nnc([*])n1N,Egc,5.7571
[*]CCCCc1nnc([*])n1N,Egc,5.3914
[*]CCc1nnc([*])n1N,Egc,5.722
[*]CCCN([*])C=O,Egc,5.9715
[*]N=P([*])(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,Egc,4.9374
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5c(-c6ccccc6)cc([*])nc5cc4n3)cc2)cc1,Egc,2.8216
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc5nc([*])cc(-c6ccccc6)c5cc4n3)cc2)cc1,Egc,2.7932
[*]C=Cc1cccc(C=Cc2cc([*])ncn2)c1,Egc,3.4013
[*]C=Cc1ccc(C=Cc2cc([*])ncn2)cc1,Egc,2.9779
[*]C=Cc1ccc(-c2ccc(C=Cc3cc([*])ncn3)cc2)cc1,Egc,2.7379
[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,Egc,3.248
[*]c1ccc([*])[nH]1,Egc,2.4594
[*]C=Nc1cccc(N=Cc2cccc([*])n2)c1,Egc,3.1599
[*]c1ccc([*])n1C,Egc,2.6193
[*]Nc1ccc([*])cc1,Egc,4.0074
[*]Nc1ccc([*])cc1C,Egc,3.5769
[*]Nc1ccc([*])cc1Cl,Egc,4.3667
[*]c1ccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)cc1,Egc,3.6007
[*]c1cccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)c1,Egc,3.5319
[*]CCCCc1nc2cc3nc([*])[nH]c3cc2[nH]1,Egc,4.4637
[*]CCCCCCCc1nc2ccc(-c3ccc4nc([*])[nH]c4c3)cc2[nH]1,Egc,4.2077
[*]c1nc(-c2ccccc2)nc(N([*])c2ccccc2)n1,Egc,3.8771
[*]c1nc(-c2ccccc2)nc(N([*])C)n1,Egc,4.2966
[*]c1nc(-c2ccccc2)nc(N([*])CC)n1,Egc,4.1252
[*]Nc1nc([*])nc(-c2ccccc2)n1,Egc,4.2193
[*]c1nc(C)nc(N([*])c2ccccc2)n1,Egc,4.4826
[*]c1nc(C)nc(N([*])C)n1,Egc,4.4288
[*]c1nc(Oc2ccccc2)nc(N([*])c2ccccc2)n1,Egc,4.4124
[*]Nc1nc([*])nc(Cl)n1,Egc,4.4996
[*]c1nc(Cl)nc(N([*])c2ccccc2)n1,Egc,4.3194
[*]c1nc(Cl)nc(N(c2ccccc2)c2nc(Nc3ccccc3)nc(N([*])c3ccccc3)n2)n1,Egc,3.6448
[*]C(=NCCCCCC)N([*])CCCCCC,Egc,4.3588
[*]Cc1ccc(CN2CCN([*])C(C)C2)cc1,Egc,4.6219
[*]c1ccc2nc3c4cccc5c6nc7ccc([*])cc7nc6c6cccc(c3nc2c1)c6c45,Egc,2.69
[*]c1ccc2[nH]c([*])nc2c1,Egc,3.9385
[*]CCc1cnc([*])cn1,Egc,4.5671
[*]c1ccc([*])nn1,Egc,3.3251
[*]N=Nc1ccc([*])cc1,Egc,1.7643
[*]N=Nc1cc([*])ccc1C,Egc,3.0039
[*]c1cccc([*])n1,Egc,3.8339
[*]c1ccc(Cc2ccc(N([*])Cc3ccccc3)cc2)cc1,Egc,4.2622
[*]C1C=CC([*])N1,Egc,4.6504
[*]Nc1ccc([*])cc1OC,Egc,3.512
[*]C1=CC2=CC([*])=NC2=N1,Egc,1.0627
[*]C1=CC2=NC([*])=CC2=N1,Egc,1.3051
[*]NS(=O)Nc1cccc([*])n1,Egc,4.5634
[*]c1ccc([*])nc1,Egc,2.7583
[*]C1=NC2=CC([*])C=CC2=C1,Egc,3.2065
[*]N=C1C=CC([*])C=C1C,Egc,3.8461
[*]N=C1C=CC([*])C=C1Cl,Egc,4.0784
[*]c1ccc2cc(-c3nc4cc5nc([*])[nH]c5cc4[nH]3)ccc2c1,Egc,3.1978
[*]c1ccc(-c2ccc(-c3cc(-c4ccccc4)c4cc(-c5ccc6nc([*])cc(-c7ccccc7)c6c5)ccc4n3)cc2)cc1,Egc,3.1298
[*]c1cccc(-c2nc3cc(-c4ccc5[nH]c([*])nc5c4)ccc3[nH]2)c1,Egc,3.5069
[*]c1ccc(-c2ccc3nc([*])cc(-c4ccccc4)c3c2)cc1,Egc,2.9209
[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,Egc,3.1693
[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)ccc3n2)cc1,Egc,3.2935
[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,Egc,3.1981
[*]Nc1cc([*])ccc1C,Egc,4.116
[*]Nc1cc([*])ccc1CCCCCC,Egc,4.1073
[*]Nc1cc([*])ccc1CCCCCCCCCCCC,Egc,4.025
[*]Nc1ccc([*])cc1CCCCCCCCCCCCCCC,Egc,3.3286
[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccccc21,Egc,1.6985
[*]C=Cc1ccc([*])nc1,Egc,1.9268
[*]Nc1ccc([*])cc1CO,Egc,3.7131
[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,Egc,3.3685
[*]Nc1ccc(-c2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(C([*])=C(C#N)C#N)cc4)cc3)cc2)cc1,Egc,2.7741
[*]c1cc(CCCCCCCC)c([*])[nH]1,Egc,2.9335
[*]c1cc(C)c([*])[nH]1,Egc,2.6116
[*]Nc1ccc([*])c2cc3ccccc3cc12,Egc,2.1612
[*]c1[nH]c([*])c(C(=O)O)c1C,Egc,3.2017
[*]c1cc(C(=O)CC)c([*])[nH]1,Egc,3.012
[*]c1cc(-c2ccccc2)c([*])[nH]1,Egc,2.9521
[*]c1ccc2[nH]c3ccc([*])cc3c2c1,Egc,3.4644
[*]c1ccc([*])n1C(=O)OCC,Egc,2.3493
[*]c1ccc([*])n1CCC(=O)NO,Egc,2.8742
[*]c1ccc([*])n1CCC(=O)OCC,Egc,2.8986
[*]c1ccc([*])n1C(=O)NO,Egc,2.5384
[*]c1ccc([*])n1CC(=O)NO,Egc,2.9276
[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)OCC,Egc,3.5811
[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)OCC,Egc,3.932
[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)OCC,Egc,3.5868
[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)NO,Egc,3.8619
[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,Egc,3.571
[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)NO,Egc,3.6467
[*]Nc1cc(OC)c([*])cc1OC,Egc,3.2172
[*]Nc1cc(OCC)c([*])cc1OCC,Egc,3.3635
[*]c1cc(CCCCCCCCCC)c([*])[nH]1,Egc,2.8756
[*]Nc1cc(C)c([*])cc1C,Egc,3.9275
[*]CCN([*])C(=O)c1ccc(OC)cc1,Egc,5.0115
[*]Nc1ccc([*])cc1OCCCCS(=O)(=O)O,Egc,3.2606
[*]c1cc(CC(=O)OCCCCCCCC)c([*])[nH]1,Egc,3.192
[*]c1ccc(-c2ccc([*])nc2)cn1,Egc,3.5855
[*]c1cnc([*])c(C)c1,Egc,5.1042
[*]c1cc(C)c([*])cn1,Egc,5.1074
[*]c1ccc([*])c(C)n1,Egc,5.1183
[*]c1ncc(-c2cnc([*])c(C)c2)cc1C,Egc,3.4579
[*]c1ccc([*])c(CCCCCC)n1,Egc,4.7957
[*]c1ccc(-c2ccc([*])c(CCCCCC)n2)nc1CCCCCC,Egc,3.9211
[*]N=C(O)N=C([*])N=C(N)N,Egc,3.4308
[*]N=C(N=C(NC(C)=O)NC(C)=O)N=C([*])OC(C)=O,Egc,3.7327
[*]N=Nc1ccc(-c2ccc([*])c(C)c2)cc1C,Egc,2.1369
[*]Nc1ccc([*])cc1S(=O)(=O)O,Egc,2.9815
[*]c1[nH]c([*])c(OC)c1OC,Egc,2.5591
[*]c1ccc2c(c1)c1ccccc1n2[*],Egc,3.9529
[*]C=Cc1ccc(C=Cc2nc3cc4nc([*])[nH]c4cc3[nH]2)cc1,Egc,1.9717
[*]Nc1ccc(-c2ccc(NC3=CC(=O)C([*])=CC3=O)cc2)cc1,Egc,2.1114
[*]NC1=CC(=O)C([*])=CC1=O,Egc,1.9466
[*]c1ccc2c(c1)c1cc([*])ccc1n2CC,Egc,3.4703
[*]c1ccc2c(c1)c1cc([*])ccc1n2-c1ccccc1,Egc,3.553
[*]Nc1ccc([*])cc1Br,Egc,3.3506
[*]Nc1cc(Cl)c([*])cc1Cl,Egc,3.1744
[*]Nc1ccc([*])c(Cl)c1Cl,Egc,4.4048
[*]Nc1c(Cl)cc([*])cc1Cl,Egc,4.3983
[*]Nc1cc(Br)c([*])cc1Br,Egc,3.1464
[*]Nc1c(Br)cc([*])cc1Br,Egc,4.3604
[*]C=Cc1ccc([*])n1C,Egc,1.53
[*]C=Cc1ccc([*])n1CCCCCC,Egc,1.5103
[*]C=Cc1ccc([*])n1CCCCCCCCCCCC,Egc,1.2671
[*]c1ccc2c(c1)c1cc([*])ccc1n2C,Egc,3.4554
[*]Nc1ccc([*])c2ccccc12,Egc,2.8917
[*]Nc1cc2cccc3c([*])cc4cccc1c4c23,Egc,2.4353
[*]c1ccc2c(c1)c1cc([*])ccc1n2C=C,Egc,3.4876
[*]N=P([*])(OCCC(=O)C=C)OCCC(=O)C=C,Egc,3.9384
[*]Nc1ccc(Nc2ccc([*])cc2)cc1C(=O)O,Egc,2.6737
[*]c1ccc(-c2ccc(-c3ccc([*])n3C)n2C)cn1,Egc,2.931
[*]Nc1ccc([*])cc1F,Egc,3.5047
[*]CC(O)C(O)CN([*])c1ccc(N(C)C)cc1,Egc,3.7705
[*]c1c2ccccc2c([*])n1C,Egc,2.8434
[*]c1cn([*])c2ccccc12,Egc,4.1935
[*]Nc1ccc(-c2ccc([*])cc2)c(C)c1,Egc,3.3791
[*]Nc1cc([*])ccc1N,Egc,3.7339
[*]c1ccc([*])c2nccnc12,Egc,3.0389
[*]c1ccc([*])c2nc(CC)c(CC)nc12,Egc,3.3743
[*]c1ccc([*])c2nc(CCCCCCC)c(CCCCCCC)nc12,Egc,3.0414
[*]c1ccc([*])c2nc(-c3ccccc3)c(-c3ccccc3)nc12,Egc,3.1914
[*]Nc1ccc([*])cc1O,Egc,3.4121
[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N([*])c5ccccc5)cc4c3)cc2)cc1,Egc,3.0933
[*]c1cc(CCCCCC)c([*])[nH]1,Egc,2.8742
[*]c1cc(CCCCCCCCCCCCCCCC)c([*])[nH]1,Egc,3.0442
[*]Nc1c(OC)cc([*])cc1OC,Egc,3.4275
[*]Nc1ccc(C=Cc2ccc(NC(=C(C#N)C#N)c3ccc(C([*])=C(C#N)C#N)cc3)cc2)cc1,Egc,2.0414
[*]CCCCCCCCCCNC(C)=N[*],Egc,4.8855
[*]Cc1ccc(CNC(C)=N[*])cc1,Egc,4.9237
[*]c1ccc2c(c1)c1cc([*])ccc1n2CC1CO1,Egc,3.2508
[*]Nc1cc(F)c([*])cc1F,Egc,3.4723
[*]Nc1ccc([*])cc1N,Egc,4.2366
[*]c1ccc2cc(N([*])c3ccccc3)ccc2c1,Egc,2.8541
[*]Nc1ccc([*])cc1I,Egc,4.4168
[*]Cc1cccc(CN([*])c2ccccc2)c1O,Egc,4.1958
[*]c1[nH]c([*])c2c1CCCC2,Egc,2.7316
[*]c1[nH]c([*])c2c1CCC2,Egc,2.6564
[*]c1[nH]c([*])c2c1CCCCC2,Egc,3.1158
[*]C=Cc1ccc(N(c2ccc(C=Cc3ccc4c5ccc([*])cc5n(CC(CC)CCCC)c4c3)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,Egc,3.0565
[*]c1ccc(N([*])CCCCCC)cc1,Egc,3.7028
[*]c1[nH]c([*])c(CC(=O)OC)c1CC(=O)OC,Egc,3.2776
[*]c1ccc([*])n1CCCCCC,Egc,2.8542
[*]c1cc(CCOCCOC)c([*])[nH]1,Egc,2.8631
[*]Nc1ccc([*])cc1C(C)CC,Egc,3.553
[*]c1ccc([*])n1CC(=O)OC,Egc,2.6899
[*]c1ccc([*])n1CCC(=O)OC,Egc,2.7978
[*]c1ccc([*])n1C(C)C(=O)OC,Egc,2.9894
[*]c1ccc([*])n1CCC(=O)OC(C)C(=O)OCC,Egc,2.0885
[*]Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN([*])C)c1O,Egc,4.5466
[*]Nc1ccc([*])cc1OCCCCCCCCCCCC,Egc,3.5203
[*]Nc1ccc([*])nc1,Egc,3.2295
[*]Nc1cnc([*])c(O)c1,Egc,3.3471
[*]CC(O)CN([*])c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,Egc,2.4267
[*]CCN([*])C(=O)Cc1ccc(C(F)(F)F)cc1,Egc,4.9047
[*]c1ccc2c([*])c(-c3ccccc3)[nH]c2c1,Egc,3.6113
[*]CCN([*])C(=O)c1ccc(F)cc1,Egc,5.1588
[*]CCN([*])C(=O)c1c(F)cccc1F,Egc,4.4989
[*]CCN([*])C(=O)c1ccc(F)c(F)c1,Egc,5.106
[*]CCN([*])C(=O)c1cc(F)ccc1F,Egc,4.4693
[*]CCN([*])C(=O)c1c(F)cc(F)cc1F,Egc,4.6328
[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,Egc,4.9884
[*]c1ccc2c([*])c(C)[nH]c2c1,Egc,4.0225
[*]Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,Egc,3.3558
[*]N=c1c(=Nc2ccc([*])cc2)c2cccc3cccc1c32,Egc,2.1929
[*]c1ccc(-c2ccc(-c3nnc([*])n3-c3ccc(OC)cc3)cc2)cc1,Egc,3.8442
[*]CCN([*])Cc1ccccc1,Egc,3.8139
[*]CCCN([*])C,Egc,4.8968
[*]N=NNc1ccc(NN=Nc2ccc([*])cc2)cc1,Egc,1.9731
[*]c1ccc([*])n1C(C(=O)OCC)n1cccc1,Egc,2.8248
[*]c1ccc2cc([*])n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,Egc,4.2748
[*]c1ccc2cc([*])n(C(C(=O)NO)n3ccc4ccccc43)c2c1,Egc,3.8694
[*]c1ccc([*])n1C(C(=O)NO)n1c2ccccc2c2ccccc21,Egc,2.9081
[*]c1ccc([*])n1C(C(=O)NO)n1ccc2ccccc21,Egc,2.4131
[*]CC(O)CN([*])c1ccc(N=Nc2ccc(Cl)cc2)cc1,Egc,2.6263
[*]CC(O)CN([*])c1ccc(N=Nc2ccc(C#N)cc2)cc1,Egc,2.0164
[*]CC(O)CN([*])c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,Egc,2.6365
[*]CC(O)CN([*])c1cc(C)cc(C)c1,Egc,4.5575
[*]CC(=O)C([*])c1ccc(F)cc1,Egc,4.0711
[*]CC(=O)C([*])C,Egc,4.7758
[*]CC(=O)C1CCC([*])C1=O,Egc,4.8874
[*]C=C1CCC(=Cc2ccc([*])cc2)C1=O,Egc,2.5147
[*]C=C1CCCC(=Cc2ccc([*])cc2)C1=O,Egc,3.6567
[*]CC(=O)C(C)C([*])c1ccc(O)c2ncccc12,Egc,3.5354
[*]OS(=O)(=O)c1cc(C)c([*])c(C)c1,Egc,4.7278
[*]OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc([*])cc4)CCCC3)cc2)ccc1C,Egc,3.9679
[*]c1ccc(S([*])(=O)=O)cc1,Egc,4.2821
[*]c1ccc(-c2ccc([*])c(Cl)c2)cc1Cl,Egc,3.6381
[*]c1ccc(-c2ccc([*])c(C)c2)cc1C,Egc,3.8863
[*]c1ccc(C(C#N)(C(=O)OC)C([*])(C#N)C(=O)OC)cc1,Egc,5.3905
[*]CCc1ccc([*])c(F)c1,Egc,5.0809
[*]Cc1cccc([*])c1O,Egc,4.4656
[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,Egc,5.2415
[*]c1ccc(C(C#N)(C#N)C([*])(C#N)C#N)cc1,Egc,4.6823
[*]C=Cc1cc(OCC)c([*])cc1OCC,Egc,4.2145
[*]C=Cc1cc(Cl)c([*])cc1Cl,Egc,3.2579
[*]c1cccc([*])c1N,Egc,3.8845
[*]c1cc([*])cc(C23CC4CC(CC(C4)C2)C3)c1,Egc,4.4178
[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,Egc,3.713
[*]C#Cc1ccc([*])c(SCCCCCCCCCCCC)c1,Egc,3.7364
[*]c1ccc([*])c(N(C)C)c1,Egc,4.5555
[*]c1ccc([*])c(OC)c1N,Egc,4.71
[*]c1ccc([*])c(C(=O)c2ccccc2)c1,Egc,3.9696
[*]c1ccc([*])c(C(=O)c2ccc(F)cc2)c1,Egc,4.2742
[*]c1ccc([*])c(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,Egc,4.0903
[*]C(Br)=C(c1ccccc1)c1ccc([*])cc1,Egc,3.469
[*]C(Cl)=C(c1ccccc1)c1ccc([*])cc1,Egc,2.8757
[*]C(C#N)=C(c1ccccc1)c1ccc([*])cc1,Egc,4.0078
[*]c1ccc(-c2cc(OCCCCCCCCCC)c([*])cc2OCCCCCCCCCC)cc1,Egc,3.5012
[*]C=Cc1ccc([*])c(C(=O)OC)c1C(=O)OC,Egc,4.11
[*]C#CC#Cc1ccc([*])cc1,Egc,2.0489
[*]c1cc(OCC(=O)C23CC4CC(CC(C4)C2)C3)c([*])cc1OC,Egc,4.0135
[*]C(OC)=C(OC)c1ccc([*])cc1,Egc,2.9734
[*]C(OC(C)=O)=C(OC(C)=O)c1ccc([*])cc1,Egc,3.7517
[*]C=Cc1cccc([*])c1,Egc,3.0128
[*]c1c(F)c(F)c([*])c(F)c1F,Egc,5.4728
[*]CCc1ccc([*])c(Cl)c1Cl,Egc,5.1237
[*]C=Cc1cc(OCCCC)c(C=Cc2ccc([*])cc2)cc1OCCCC,Egc,3.115
[*]Oc1cc(Br)cc(Br)c1[*],Egc,4.3897
[*]C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c([*])cc2OC)cc1,Egc,3.0704
[*]C=Cc1cc(OC)c([*])cc1Br,Egc,1.9302
[*]Oc1cccc([*])c1C#N,Egc,4.3829
[*]C=Cc1ccc([*])c(F)c1,Egc,2.259
[*]c1cc([*])c(O)c(C=O)c1,Egc,3.2778
[*]c1cc(N=Nc2ccc(OC)cc2)cc([*])c1O,Egc,3.0241
[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,Egc,3.0327
[*]c1cc(N=Nc2ccc(C(=O)O)cc2)cc([*])c1O,Egc,2.9911
[*]c1cc(N=Nc2ccc(C#N)cc2)cc([*])c1O,Egc,2.4223
[*]C=Cc1cc(OCCCCCC)c([*])cc1OC,Egc,2.3505
[*]c1cc(OC)c([*])cc1OC,Egc,4.5409
[*]C#Cc1cc(OCCCCCC)c(C#Cc2ccc3c(-c4c(O)ccc5cc([*])ccc45)c(O)ccc3c2)cc1OCCCCCC,Egc,3.0868
[*]C=Cc1cc(CCCCCCCCCC)c(C=Cc2ccc([*])cc2)cc1CCCCCCCCCC,Egc,3.3187
[*]C=Cc1ccc([*])c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,Egc,3.2107
[*]c1cc(C=O)cc([*])c1O,Egc,4.1592
[*]c1cc([*])c(O)c(C=Nc2ccc(C(=O)O)cc2)c1,Egc,2.8212
[*]c1cc([*])c(O)c(C=Nc2ccc(Cl)cc2)c1,Egc,2.9264
[*]c1cc(C=Nc2ccc(C)cc2)c([*])c(OC)c1,Egc,3.3765
[*]c1cc([*])c(O)c(C=Nc2ccc(N3CCOCC3)cc2)c1,Egc,3.01
[*]c1cc(C=Nc2cccc(C)c2)cc([*])c1O,Egc,3.5437
[*]c1cc([*])c(O)c(C=Nc2ccc(S(=O)(=O)O)cc2)c1,Egc,3.1232
[*]C#Cc1cc(OCC(CC)CCCC)c(C#Cc2cc(OCCNCCCC)c([*])cc2OCCNCCCC)cc1OCC(CC)CCCC,Egc,2.9566
[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)F,Egc,6.4706
[*]CC([*])(F)C(=O)OCC(F)(F)C(F)F,Egc,6.8862
[*]CC([*])(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Egc,6.6046
[*]CC([*])(F)C#N,Egc,7.7512
[*]C=Cc1ccc([*])c2ccc(CCCCCC)cc12,Egc,2.3017
[*]C=Cc1ccc([*])c2ccc(CCCCCCCCCCC)cc12,Egc,2.3432
[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,Egc,6.7366
[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Egc,6.7134
[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,Egc,6.4283
[*]CC([*])(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Egc,6.6184
[*]CC([*])(F)C(=O)OCC,Egc,6.7238
[*]CC([*])(F)C(=O)OCCC,Egc,6.5259
[*]CC(F)(F)C1(F)CC(CC(O)(C(F)(F)F)C(F)(F)F)CC1[*],Egc,7.7065
[*]c1ccc2ccc3c([*])cc(C#C)c4ccc1c2c34,Egc,2.3686
[*]c1ccc2ccc3c([*])cc(C#CC=C)c4ccc1c2c34,Egc,2.2865
[*]CC([*])(F)C(=O)OCC(Cl)(Cl)Cl,Egc,6.1654
[*]CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)[*],Egc,5.2025
[*]C(S1)=CC=C1C(S2)=CC=C2[*],Egc,1.5925
[*]CC(C1=CC=CC=N1)CC(C2=CC=CC=N2)CC(C3=CC=CC=N3)[*],Egc,5.3668
[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(=S)[*],Egc,1.4924
[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],Egc,2.5408
[*]C(S1)=CC=C1C(S2)=CC=C2OC(=S)[*],Egc,2.4847
[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],Egc,2.6229
[*]C(S1)=CC=C1C(=S)OC(=S)[*],Egc,2.38
[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],Egc,3.7097
[*]C(S1)=CC=C1OC(=S)O[*],Egc,3.5737
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],Egc,2.0066
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],Egc,3.9319
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],Egc,2.8274
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(=S)[*],Egc,2.3434
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3O[*],Egc,3.449
[*]C(C=C1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3[*],Egc,2.0866
[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(S3)=CC=C3[*],Egc,3.0679
[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(=S)[*],Egc,3.0996
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3O[*],Egc,3.3694
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],Egc,2.8936
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(C=C4)=CC=C4[*],Egc,2.5009
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(=S)[*],Egc,2.6076
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],Egc,3.9661
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)O[*],Egc,3.2538
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],Egc,2.0314
[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],Egc,2.6462
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2C(=S)[*],Egc,2.6743
[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2O[*],Egc,2.6372
[*]C(C=C1)=CC=C1C(=S)OC(=S)[*],Egc,2.8098
[*]C(C=C1)=CC=C1OC(S2)=CC=C2O[*],Egc,4.6798
[*]C(C=C1)=CC=C1OC(C=C2)=CC=C2O[*],Egc,4.7875
